Freq.	V(vo)/V(Vi)
5.70164272280695e+003	(-3.18159612576431e-001dB,-1.64602222166609e+002°)
5.71478636671814e+003	(-2.91608780830522e-001dB,-1.65252534420492e+002°)
5.72796030985776e+003	(-2.66108530692550e-001dB,-1.65906680601903e+002°)
5.74116462207274e+003	(-2.41677871004017e-001dB,-1.66564526194055e+002°)
5.75439937337103e+003	(-2.18335260276040e-001dB,-1.67225931294257e+002°)
5.76766463392197e+003	(-1.96098563419197e-001dB,-1.67890750728096e+002°)
5.78096047405664e+003	(-1.74985009024446e-001dB,-1.68558834180130e+002°)
5.79428696426827e+003	(-1.55011147304926e-001dB,-1.69230026342090e+002°)
5.80764417521258e+003	(-1.36192808880918e-001dB,-1.69904167079874e+002°)
5.82103217770817e+003	(-1.18545064652642e-001dB,-1.70581091617613e+002°)
5.83445104273690e+003	(-1.02082186930185e-001dB,-1.71260630739250e+002°)
5.84790084144426e+003	(-8.68176120550235e-002dB,-1.71942611006647e+002°)
5.86138164513974e+003	(-7.27639046566426e-002dB,-1.72626854994851e+002°)
5.87489352529722e+003	(-5.99327237953278e-002dB,-1.73313181542313e+002°)
5.88843655355534e+003	(-4.83347911277352e-002dB,-1.74001406016540e+002°)
5.90201080171789e+003	(-3.79798613129471e-002dB,-1.74691340593437e+002°)
5.91561634175418e+003	(-2.88766947878478e-002dB,-1.75382794550878e+002°)
5.92925324579944e+003	(-2.10330331019493e-002dB,-1.76075574572568e+002°)
5.94292158615517e+003	(-1.44555769397425e-002dB,-1.76769485064759e+002°)
5.95662143528954e+003	(-9.14996695711864e-003dB,-1.77464328481282e+002°)
5.97035286583781e+003	(-5.12076755651857e-003dB,-1.78159905657563e+002°)
5.98411595060263e+003	(-2.37145368818782e-003dB,-1.78856016151538e+002°)
5.99791076255453e+003	(-9.04400766541115e-004dB,-1.79552458590126e+002°)
6.01173737483221e+003	(-7.20877755137542e-004dB,1.79750968980425e+002°)
6.02559586074301e+003	(-1.82104346647295e-003dB,1.79054468741452e+002°)
6.03948629376323e+003	(-4.20394609904847e-003dB,1.78358242747867e+002°)
6.05340874753857e+003	(-7.86752601291522e-003dB,1.77662492574715e+002°)
6.06736329588448e+003	(-1.28086217294533e-002dB,1.76967418965814e+002°)
6.08135001278661e+003	(-1.90229791141646e-002dB,1.76273221485981e+002°)
6.09536897240112e+003	(-2.65052636917848e-002dB,1.75580098178591e+002°)
6.10942024905514e+003	(-3.52490760178171e-002dB,1.74888245229203e+002°)
6.12350391724716e+003	(-4.52469700086578e-002dB,1.74197856637790e+002°)
6.13762005164736e+003	(-5.64904741262291e-002dB,1.73509123900093e+002°)
6.15176872709810e+003	(-6.89701153007826e-002dB,1.72822235698934e+002°)
6.16595001861424e+003	(-8.26754454222354e-002dB,1.72137377608593e+002°)
6.18016400138357e+003	(-9.75950702833035e-002dB,1.71454731810679e+002°)
6.19441075076723e+003	(-1.13716680788849e-001dB,1.70774476824843e+002°)
6.20869034230005e+003	(-1.31027086264779e-001dB,1.70096787253417e+002°)
6.22300285169101e+003	(-1.49512249645890e-001dB,1.69421833542932e+002°)
6.23734835482360e+003	(-1.69157324460132e-001dB,1.68749781759821e+002°)
6.25172692775627e+003	(-1.89946693243285e-001dB,1.68080793384939e+002°)
6.26613864672276e+003	(-2.11864007360275e-001dB,1.67415025123988e+002°)
6.28058358813258e+003	(-2.34892227907597e-001dB,1.66752628735976e+002°)
6.29506182857138e+003	(-2.59013667559719e-001dB,1.66093750879371e+002°)
6.30957344480133e+003	(-2.84210033134755e-001dB,1.65438532976140e+002°)
6.32411851376159e+003	(-3.10462468707836e-001dB,1.64787111093421e+002°)
6.33869711256867e+003	(-3.37751598977371e-001dB,1.64139615844498e+002°)
6.35330931851683e+003	(-3.66057572975082e-001dB,1.63496172303571e+002°)
6.36795520907855e+003	(-3.95360107504820e-001dB,1.62856899942777e+002°)
6.38263486190488e+003	(-4.25638530505088e-001dB,1.62221912583157e+002°)
6.39734835482587e+003	(-4.56871824132948e-001dB,1.61591318361283e+002°)
6.41209576585100e+003	(-4.89038667038928e-001dB,1.60965219715969e+002°)
6.42687717316958e+003	(-5.22117476364495e-001dB,1.60343713384817e+002°)
6.44169265515116e+003	(-5.56086448601324e-001dB,1.59726890419872e+002°)
6.45654229034594e+003	(-5.90923599699872e-001dB,1.59114836215798e+002°)
6.47142615748521e+003	(-6.26606804051896e-001dB,1.58507630551731e+002°)
6.48634433548176e+003	(-6.63113832504663e-001dB,1.57905347643746e+002°)
6.50129690343028e+003	(-7.00422388868494e-001dB,1.57308056213341e+002°)
6.51628394060780e+003	(-7.38510145408247e-001dB,1.56715819561863e+002°)
6.53130552647410e+003	(-7.77354776811307e-001dB,1.56128695658256e+002°)
6.54636174067212e+003	(-8.16933992573782e-001dB,1.55546737238158e+002°)
6.56145266302842e+003	(-8.57225568366061e-001dB,1.54969991904321e+002°)
6.57657837355357e+003	(-8.98207375452621e-001dB,1.54398502242129e+002°)
6.59173895244258e+003	(-9.39857408719175e-001dB,1.53832305938709e+002°)
6.60693448007532e+003	(-9.82153813150358e-001dB,1.53271435908868e+002°)
6.62216503701698e+003	(-1.02507490884831e+000dB,1.52715920425445e+002°)
6.63743070401845e+003	(-1.06859921436336e+000dB,1.52165783254519e+002°)
6.65273156201677e+003	(-1.11270546838289e+000dB,1.51621043797157e+002°)
6.66806769213558e+003	(-1.15737265021701e+000dB,1.51081717228869e+002°)
6.68343917568550e+003	(-1.20257999835495e+000dB,1.50547814647637e+002°)
6.69884609416462e+003	(-1.24830702770372e+000dB,1.50019343221096e+002°)
6.71428852925887e+003	(-1.29453354574058e+000dB,1.49496306330766e+002°)
6.72976656284253e+003	(-1.34123966640697e+000dB,1.48978703726650e+002°)
6.74528027697857e+003	(-1.38840582338790e+000dB,1.48466531673392e+002°)
6.76082975391916e+003	(-1.43601278162390e+000dB,1.47959783100998e+002°)
6.77641507610609e+003	(-1.48404164770744e+000dB,1.47458447751905e+002°)
6.79203632617119e+003	(-1.53247387910960e+000dB,1.46962512328080e+002°)
6.80769358693675e+003	(-1.58129129165258e+000dB,1.46471960639895e+002°)
6.82338694141603e+003	(-1.63047606690745e+000dB,1.45986773744177e+002°)
6.83911647281363e+003	(-1.68001075707575e+000dB,1.45506930093258e+002°)
6.85488226452595e+003	(-1.72987829047981e+000dB,1.45032405665793e+002°)
6.87068440014165e+003	(-1.78006197427914e+000dB,1.44563174111987e+002°)
6.88652296344209e+003	(-1.83054549789137e+000dB,1.44099206879975e+002°)
6.90239803840175e+003	(-1.88131293448063e+000dB,1.43640473350058e+002°)
6.91830970918869e+003	(-1.93234874170733e+000dB,1.43186940962670e+002°)
6.93425806016502e+003	(-1.98363776273281e+000dB,1.42738575336559e+002°)
6.95024317588729e+003	(-2.03516522462237e+000dB,1.42295340396890e+002°)
6.96626514110701e+003	(-2.08691673806918e+000dB,1.41857198485264e+002°)
6.98232404077103e+003	(-2.13887829517199e+000dB,1.41424110475076e+002°)
6.99841996002205e+003	(-2.19103626692703e+000dB,1.40996035881627e+002°)
7.01455298419903e+003	(-2.24337740057552e+000dB,1.40572932965218e+002°)
7.03072319883765e+003	(-2.29588881605329e+000dB,1.40154758833909e+002°)
7.04693068967078e+003	(-2.34855800214972e+000dB,1.39741469540447e+002°)
7.06317554262893e+003	(-2.40137281209124e+000dB,1.39333020177441e+002°)
7.07945784384069e+003	(-2.45432145923777e+000dB,1.38929364964965e+002°)
7.09577767963319e+003	(-2.50739251176099e+000dB,1.38530457338766e+002°)
7.11213513653259e+003	(-2.56057488744269e+000dB,1.38136250033275e+002°)
7.12853030126450e+003	(-2.61385784843763e+000dB,1.37746695157759e+002°)
7.14496326075443e+003	(-2.66723099503682e+000dB,1.37361744275228e+002°)
7.16143410212832e+003	(-2.72068426011943e+000dB,1.36981348471252e+002°)
7.17794291271291e+003	(-2.77420790265749e+000dB,1.36605458424855e+002°)
7.19448978003629e+003	(-2.82779250184706e+000dB,1.36234024470904e+002°)
7.21107479182829e+003	(-2.88142895026672e+000dB,1.35866996664430e+002°)
7.22769803602099e+003	(-2.93510844780515e+000dB,1.35504324836593e+002°)
7.24435960074919e+003	(-2.98882249443689e+000dB,1.35145958653975e+002°)
7.26105957435083e+003	(-3.04256288436518e+000dB,1.34791847666174e+002°)
7.27779804536752e+003	(-3.09632169874291e+000dB,1.34441941359505e+002°)
7.29457510254497e+003	(-3.15009129931964e+000dB,1.34096189200996e+002°)
7.31139083483345e+003	(-3.20386432154044e+000dB,1.33754540683708e+002°)
7.32824533138832e+003	(-3.25763366760807e+000dB,1.33416945369755e+002°)
7.34513868157042e+003	(-3.31139250061840e+000dB,1.33083352924188e+002°)
7.36207097494663e+003	(-3.36513423692448e+000dB,1.32753713157428e+002°)
7.37904230129028e+003	(-3.41885254013540e+000dB,1.32427976055559e+002°)
7.39605275058165e+003	(-3.47254131462132e+000dB,1.32106091812551e+002°)
7.41310241300844e+003	(-3.52619469832389e+000dB,1.31788010863296e+002°)
7.43019137896628e+003	(-3.57980705748964e+000dB,1.31473683905607e+002°)
7.44731973905915e+003	(-3.63337297920419e+000dB,1.31163061931760e+002°)
7.46448758409993e+003	(-3.68688726585858e+000dB,1.30856096248515e+002°)
7.48169500511080e+003	(-3.74034492867117e+000dB,1.30552738501362e+002°)
7.49894209332382e+003	(-3.79374118205591e+000dB,1.30252940692219e+002°)
7.51622894018131e+003	(-3.84707143690660e+000dB,1.29956655202404e+002°)
7.53355563733643e+003	(-3.90033129567656e+000dB,1.29663834805049e+002°)
7.55092227665359e+003	(-3.95351654571264e+000dB,1.29374432685645e+002°)
7.56832895020899e+003	(-4.00662315444490e+000dB,1.29088402451845e+002°)
7.58577575029108e+003	(-4.05964726325314e+000dB,1.28805698150121e+002°)
7.60326276940106e+003	(-4.11258518265464e+000dB,1.28526274274120e+002°)
7.62079010025336e+003	(-4.16543338633840e+000dB,1.28250085779062e+002°)
7.63835783577615e+003	(-4.21818850672946e+000dB,1.27977088087627e+002°)
7.65596606911180e+003	(-4.27084732935736e+000dB,1.27707237100454e+002°)
7.67361489361743e+003	(-4.32340678818998e+000dB,1.27440489203086e+002°)
7.69130440286533e+003	(-4.37586396099624e+000dB,1.27176801271162e+002°)
7.70903469064353e+003	(-4.42821606422477e+000dB,1.26916130678153e+002°)
7.72680585095625e+003	(-4.48046044876044e+000dB,1.26658435298179e+002°)
7.74461797802442e+003	(-4.53259459525877e+000dB,1.26403673511384e+002°)
7.76247116628614e+003	(-4.58461611029255e+000dB,1.26151804204484e+002°)
7.78036551039727e+003	(-4.63652272161161e+000dB,1.25902786775393e+002°)
7.79830110523181e+003	(-4.68831227396661e+000dB,1.25656581135790e+002°)
7.81627804588252e+003	(-4.73998272571996e+000dB,1.25413147709346e+002°)
7.83429642766134e+003	(-4.79153214432306e+000dB,1.25172447434893e+002°)
7.85235634609993e+003	(-4.84295870314180e+000dB,1.24934441764149e+002°)
7.87045789695020e+003	(-4.89426067693529e+000dB,1.24699092664800e+002°)
7.88860117618475e+003	(-4.94543643934736e+000dB,1.24466362614937e+002°)
7.90678627999746e+003	(-4.99648445867773e+000dB,1.24236214605313e+002°)
7.92501330480392e+003	(-5.04740329487027e+000dB,1.24008612135692e+002°)
7.94328234724202e+003	(-5.09819159596307e+000dB,1.23783519214318e+002°)
7.96159350417239e+003	(-5.14884809554764e+000dB,1.23560900352386e+002°)
7.97994687267897e+003	(-5.19937160870366e+000dB,1.23340720565759e+002°)
7.99834255006948e+003	(-5.24976103019463e+000dB,1.23122945366566e+002°)
8.01678063387599e+003	(-5.30001533050526e+000dB,1.22907540765129e+002°)
8.03526122185537e+003	(-5.35013355419122e+000dB,1.22694473260675e+002°)
8.05378441198986e+003	(-5.40011481584546e+000dB,1.22483709843498e+002°)
8.07235030248757e+003	(-5.44995829843631e+000dB,1.22275217986449e+002°)
8.09095899178301e+003	(-5.49966325099041e+000dB,1.22068965640433e+002°)
8.10961057853759e+003	(-5.54922898500421e+000dB,1.21864921234199e+002°)
8.12830516164018e+003	(-5.59865487305917e+000dB,1.21663053665556e+002°)
8.14704284020758e+003	(-5.64794034614748e+000dB,1.21463332298307e+002°)
8.16582371358510e+003	(-5.69708489162770e+000dB,1.21265726956796e+002°)
8.18464788134707e+003	(-5.74608805042617e+000dB,1.21070207923086e+002°)
8.20351544329736e+003	(-5.79494941640791e+000dB,1.20876745926658e+002°)
8.22242649946988e+003	(-5.84366863274105e+000dB,1.20685312145048e+002°)
8.24138115012919e+003	(-5.89224539066381e+000dB,1.20495878196286e+002°)
8.26037949577095e+003	(-5.94067942773444e+000dB,1.20308416132426e+002°)
8.27942163712250e+003	(-5.98897052620403e+000dB,1.20122898434536e+002°)
8.29850767514339e+003	(-6.03711851028695e+000dB,1.19939298009357e+002°)
8.31763771102587e+003	(-6.08512324561247e+000dB,1.19757588181129e+002°)
8.33681184619550e+003	(-6.13298463694453e+000dB,1.19577742687575e+002°)
8.35603018231164e+003	(-6.18070262636097e+000dB,1.19399735675250e+002°)
8.37529282126798e+003	(-6.22827719258299e+000dB,1.19223541691452e+002°)
8.39459986519312e+003	(-6.27570834892041e+000dB,1.19049135680043e+002°)
8.41395141645110e+003	(-6.32299614163761e+000dB,1.18876492977128e+002°)
8.43334757764190e+003	(-6.37014064904252e+000dB,1.18705589303770e+002°)
8.45278845160204e+003	(-6.41714198014861e+000dB,1.18536400760362e+002°)
8.47227414140510e+003	(-6.46400027287546e+000dB,1.18368903823297e+002°)
8.49180475036227e+003	(-6.51071569324986e+000dB,1.18203075337376e+002°)
8.51138038202290e+003	(-6.55728843447739e+000dB,1.18038892509836e+002°)
8.53100114017503e+003	(-6.60371871494268e+000dB,1.17876332907817e+002°)
8.55066712884596e+003	(-6.65000677768405e+000dB,1.17715374450745e+002°)
8.57037845230282e+003	(-6.69615288927706e+000dB,1.17555995405418e+002°)
8.59013521505308e+003	(-6.74215733876806e+000dB,1.17398174380314e+002°)
8.60993752184513e+003	(-6.78802043671566e+000dB,1.17241890320846e+002°)
8.62978547766882e+003	(-6.83374251387103e+000dB,1.17087122504543e+002°)
8.64967918775605e+003	(-6.87932392059133e+000dB,1.16933850535349e+002°)
8.66961875758128e+003	(-6.92476502585375e+000dB,1.16782054338343e+002°)
8.68960429286213e+003	(-6.97006621685618e+000dB,1.16631714153684e+002°)
8.70963589955992e+003	(-7.01522789695743e+000dB,1.16482810534734e+002°)
8.72971368388023e+003	(-7.06025048616406e+000dB,1.16335324339799e+002°)
8.74983775227347e+003	(-7.10513441969907e+000dB,1.16189236728722e+002°)
8.77000821143545e+003	(-7.14988014737914e+000dB,1.16044529157632e+002°)
8.79022516830795e+003	(-7.19448813293015e+000dB,1.15901183374625e+002°)
8.81048873007924e+003	(-7.23895885322601e+000dB,1.15759181414122e+002°)
8.83079900418473e+003	(-7.28329279763830e+000dB,1.15618505593481e+002°)
8.85115609830745e+003	(-7.32749046769786e+000dB,1.15479138506226e+002°)
8.87156012037870e+003	(-7.37155237556792e+000dB,1.15341063020947e+002°)
8.89201117857858e+003	(-7.41547904463837e+000dB,1.15204262273024e+002°)
8.91250938133654e+003	(-7.45927100825384e+000dB,1.15068719662296e+002°)
8.93305483733204e+003	(-7.50292880919286e+000dB,1.14934418848076e+002°)
8.95364765549502e+003	(-7.54645299905374e+000dB,1.14801343745899e+002°)
8.97428794500656e+003	(-7.58984413836533e+000dB,1.14669478521186e+002°)
8.99497581529943e+003	(-7.63310279522223e+000dB,1.14538807586952e+002°)
9.01571137605864e+003	(-7.67622954516964e+000dB,1.14409315599338e+002°)
9.03649473722209e+003	(-7.71922497137522e+000dB,1.14280987451498e+002°)
9.05732600898107e+003	(-7.76208966295993e+000dB,1.14153808273049e+002°)
9.07820530178092e+003	(-7.80482421547822e+000dB,1.14027763423592e+002°)
9.09913272632158e+003	(-7.84742923043257e+000dB,1.13902838488809e+002°)
9.12010839355816e+003	(-7.88990531433248e+000dB,1.13779019278819e+002°)
9.14113241470156e+003	(-7.93225307885522e+000dB,1.13656291822115e+002°)
9.16220490121905e+003	(-7.97447314056805e+000dB,1.13534642361977e+002°)
9.18332596483486e+003	(-8.01656611967437e+000dB,1.13414057355483e+002°)
9.20449571753076e+003	(-8.05853264090043e+000dB,1.13294523466270e+002°)
9.22571427154668e+003	(-8.10037333253013e+000dB,1.13176027562952e+002°)
9.24698173938127e+003	(-8.14208882581799e+000dB,1.13058556716162e+002°)
9.26829823379254e+003	(-8.18367975530218e+000dB,1.12942098193879e+002°)
9.28966386779840e+003	(-8.22514675816031e+000dB,1.12826639458502e+002°)
9.31107875467734e+003	(-8.26649047396221e+000dB,1.12712168164007e+002°)
9.33254300796894e+003	(-8.30771154470357e+000dB,1.12598672151329e+002°)
9.35405674147455e+003	(-8.34881061398982e+000dB,1.12486139447261e+002°)
9.37562006925783e+003	(-8.38978832708949e+000dB,1.12374558259942e+002°)
9.39723310564540e+003	(-8.43064533107740e+000dB,1.12263916975638e+002°)
9.41889596522744e+003	(-8.47138227400763e+000dB,1.12154204155953e+002°)
9.44060876285825e+003	(-8.51199980469562e+000dB,1.12045408536071e+002°)
9.46237161365695e+003	(-8.55249857341903e+000dB,1.11937519019052e+002°)
9.48418463300799e+003	(-8.59287923037561e+000dB,1.11830524676192e+002°)
9.50604793656183e+003	(-8.63314242643790e+000dB,1.11724414742015e+002°)
9.52796164023553e+003	(-8.67328881289870e+000dB,1.11619178611570e+002°)
9.54992586021337e+003	(-8.71331904069781e+000dB,1.11514805839301e+002°)
9.57194071294745e+003	(-8.75323376092941e+000dB,1.11411286134778e+002°)
9.59400631515833e+003	(-8.79303362445736e+000dB,1.11308609360175e+002°)
9.61612278383564e+003	(-8.83271928117764e+000dB,1.11206765529565e+002°)
9.63829023623870e+003	(-8.87229138121135e+000dB,1.11105744802953e+002°)
9.66050878989713e+003	(-8.91175057347995e+000dB,1.11005537486858e+002°)
9.68277856261148e+003	(-8.95109750583131e+000dB,1.10906134031077e+002°)
9.70509967245388e+003	(-8.99033282581596e+000dB,1.10807525024591e+002°)
9.72747223776863e+003	(-9.02945717924980e+000dB,1.10709701195817e+002°)
9.74989637717285e+003	(-9.06847121078393e+000dB,1.10612653408856e+002°)
9.77237220955708e+003	(-9.10737556406590e+000dB,1.10516372660595e+002°)
9.79489985408596e+003	(-9.14617088100991e+000dB,1.10420850079730e+002°)
9.81747943019882e+003	(-9.18485780204874e+000dB,1.10326076924023e+002°)
9.84011105761031e+003	(-9.22343696589521e+000dB,1.10232044578392e+002°)
9.86279485631107e+003	(-9.26190900971226e+000dB,1.10138744551981e+002°)
9.88553094656835e+003	(-9.30027456868132e+000dB,1.10046168476848e+002°)
9.90831944892663e+003	(-9.33853427593986e+000dB,1.09954308106325e+002°)
9.93116048420829e+003	(-9.37668876274903e+000dB,1.09863155311935e+002°)
9.95405417351422e+003	(-9.41473865848436e+000dB,1.09772702081221e+002°)
9.97700063822448e+003	(-9.45268459004870e+000dB,1.09682940517704e+002°)
9.99999999999895e+003	(-9.49052718195381e+000dB,1.09593862837518e+002°)
1.00230523807779e+004	(-9.52826705726832e+000dB,1.09505461366303e+002°)
1.00461579027829e+004	(-9.56590483594288e+000dB,1.09417728540373e+002°)
1.00693166885170e+004	(-9.60344113537255e+000dB,1.09330656903581e+002°)
1.00925288607658e+004	(-9.64087657131756e+000dB,1.09244239103611e+002°)
1.01157945425979e+004	(-9.67821175625737e+000dB,1.09158467893644e+002°)
1.01391138573657e+004	(-9.71544730043741e+000dB,1.09073336128076e+002°)
1.01624869287059e+004	(-9.75258381141974e+000dB,1.08988836761988e+002°)
1.01859138805401e+004	(-9.78962189409503e+000dB,1.08904962849115e+002°)
1.02093948370757e+004	(-9.82656215065200e+000dB,1.08821707540454e+002°)
1.02329299228065e+004	(-9.86340518052575e+000dB,1.08739064082445e+002°)
1.02565192625130e+004	(-9.90015158043853e+000dB,1.08657025815428e+002°)
1.02801629812636e+004	(-9.93680194400953e+000dB,1.08575586172710e+002°)
1.03038612044151e+004	(-9.97335686243788e+000dB,1.08494738677974e+002°)
1.03276140576129e+004	(-1.00098169236778e+001dB,1.08414476944867e+002°)
1.03514216667923e+004	(-1.00461827131819e+001dB,1.08334794674036e+002°)
1.03752841581790e+004	(-1.00824548127890e+001dB,1.08255685654652e+002°)
1.03992016582895e+004	(-1.01186338020519e+001dB,1.08177143759226e+002°)
1.04231742939319e+004	(-1.01547202571915e+001dB,1.08099162944914e+002°)
